id,name,name_eng,category,volume,alcohol,price,brand,nation,distillery,local_full_path,eng_category,alcohol_group,region
10102146,글렌알라키 21년 CS 배치 4,GlenAllachie 21yo CS Batch 4,SM_G46,700,51.1,1150000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102146_1.webp,Single Malt,46+,스페이사이드
10102147,글렌알라키 21년 CS 배치 5,GlenAllachie 21yo CS Batch 5,SM_G46,700,49.2,1080000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102147_1.webp,Single Malt,46+,스페이사이드
10102148,글렌알라키 25년,GlenAllachie 25yo,SM_G46,700,48,1600000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102148_1.webp,Single Malt,46+,스페이사이드
10102149,글렌알라키 30년 CS 배치 1,GlenAllachie 30yo CS Batch 1,SM_G46,700,48.9,3500000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102149_1.webp,Single Malt,46+,스페이사이드
10102150,글렌알라키 30년 CS 배치 2,GlenAllachie 30yo CS Batch 2,SM_G46,700,50.8,2700000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102150_1.webp,Single Malt,46+,스페이사이드
10102151,글렌알라키 30년 CS 배치 3,GlenAllachie 30yo CS Batch 3,SM_G46,700,48.9,2300000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102151_1.webp,Single Malt,46+,스페이사이드
10102152,글렌알라키 30년 CS 배치 4,GlenAllachie 30yo CS Batch 4,SM_G46,700,49.1,1980000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102152_1.webp,Single Malt,46+,스페이사이드
10102153,글렌알라키 35년,GlenAllachie 35yo,SM_G46,700,48,4300000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102153_1.webp,Single Malt,46+,스페이사이드
10102154,글렌알라키 7년 헝가리안 버진 오크,GlenAllachie 7yo Hungarian Virgin Oak,SM_G46,700,48,119000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102154_1.webp,Single Malt,46+,스페이사이드
10102155,글렌알라키 8년,GlenAllachie 8yo,SM_G46,700,46,84900,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102155_1.webp,Single Malt,46+,스페이사이드
10102156,글렌알라키 8년 코발 라이 쿼터 캐스크 우드 피니시,GlenAllachie 8yo Koval Rye Quarter Cask Wood Finish,SM_G46,700,48,140000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102156_1.webp,Single Malt,46+,스페이사이드
10102157,글렌알라키 8년 스코티쉬 버진 오크 피니시,GlenAllachie 8yo Scottish Virgin Oak Finish,SM_G46,700,48,129000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102157_1.webp,Single Malt,46+,스페이사이드
10102158,글렌알라키 9년 도우로 밸리 와인 캐스크 피니시,GlenAllachie 9yo Douro Valley Wine Cask Finish,SM_G46,700,48,140000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102158_1.webp,Single Malt,46+,스페이사이드
10102159,글렌알라키 9년 피노 셰리 캐스크 피니시,GlenAllachie 9yo Fino Sherry Cask Finish,SM_G46,700,48,180000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102159_1.webp,Single Malt,46+,스페이사이드
10102160,글렌알라키 빌리 워커 50주년 퓨처 에디션,GlenAllachie Billy Walker 50th Anniversary: Future Edition,SM_G46,700,60.2,375000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102160_1.webp,Single Malt,46+,스페이사이드
10102161,글렌알라키 빌리 워커 50주년 패스트 에디션,GlenAllachie Billy Walker 50th Anniversary: Past Edition,SM_G46,700,57.1,990000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102161_1.webp,Single Malt,46+,스페이사이드
10102162,글렌알라키 빌리 워커 50주년 프레젠트 에디션,GlenAllachie Billy Walker 50th Anniversary: Present Edition,SM_G46,700,48,1980000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102162_1.webp,Single Malt,46+,스페이사이드
10102163,글렌알라키 10년 올로로쏘 셰리 우드 피니시,Glenallachie 10yo Oloroso Sherry Wood Finish,SM_G46,700,48,260000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102163_1.webp,Single Malt,46+,스페이사이드
10102164,글렌알라키 11년 그라타마코 와인 캐스크 피니시,Glenallachie 11yo Grattamacco Wine Cask Finish,SM_G46,700,48,355000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102164_1.webp,Single Malt,46+,스페이사이드
10102165,글렌알라키 11년 모스카텔 우드 피니시,Glenallachie 11yo Moscatel Wood Finish,SM_G46,700,48,290000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102165_1.webp,Single Malt,46+,스페이사이드
10102166,글렌알라키 13년 올로로쏘 우드 피니시,Glenallachie 13yo Oloroso Wood Finish,SM_G46,700,48,204000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102166_1.webp,Single Malt,46+,스페이사이드
10102167,글렌알라키 2006 마데이라 더치 익스클루시브 챕터 2,Glenallachie 2006 Madeira Dutch Exclusive Chapter 2,SM_G46,700,59.7,700000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102167_1.webp,Single Malt,46+,스페이사이드
10102168,글렌알라키 9년 라이 우드 피니시,Glenallachie 9yo Rye Wood Finish,SM_G46,700,48,180000,GlenAllachie,스코틀랜드,GlenAllachie,photos/10102168_1.webp,Single Malt,46+,스페이사이드
10102169,글렌카담 10년,Glencadam 10yo,SM_G46,700,46,85000,Glencadam,스코틀랜드,Glencadam,photos/10102169_1.webp,Single Malt,46+,하이랜드
10102170,글렌카담 13년,Glencadam 13yo,SM_G46,700,46,134000,Glencadam,스코틀랜드,Glencadam,photos/10102170_1.webp,Single Malt,46+,하이랜드
10102171,글렌카담 15년,Glencadam 15yo,SM_G46,700,46,160000,Glencadam,스코틀랜드,Glencadam,photos/10102171_1.webp,Single Malt,46+,하이랜드
10102172,글렌카담 17년 PX 셰리 쿼터 캐스크,Glencadam 17yo PX Sherry Quarter Cask,SM_G46,700,46,446000,Glencadam,스코틀랜드,Glencadam,photos/10102172_1.webp,Single Malt,46+,하이랜드
10102173,글렌카담 25년,Glencadam 25yo,SM_G46,700,46,1050000,Glencadam,스코틀랜드,Glencadam,photos/10102173_1.webp,Single Malt,46+,하이랜드
10102174,글렌카담 오리진 1825,Glencadam Origin 1825,SM_40_43,700,40,78000,Glencadam,스코틀랜드,Glencadam,photos/10102174_1.webp,Single Malt,40–43,하이랜드
10102175,글렌카담 리제르바 PX 셰리 캐스크 피니시,Glencadam Reserva PX Sherry Cask Finish,SM_G46,700,46,174900,Glencadam,스코틀랜드,Glencadam,photos/10102175_1.webp,Single Malt,46+,하이랜드
10102176,글렌드로낙 10년 포그 1L,Glendronach 10yo Forgue 1L,SM_40_43,1000,40,134000,Glendronach,스코틀랜드,Glendronach,photos/10102176_1.webp,Single Malt,40–43,하이랜드
10102177,글렌드로낙 12년,Glendronach 12yo,SM_43_46,700,43,90000,Glendronach,스코틀랜드,Glendronach,photos/10102177_1.webp,Single Malt,43–46,하이랜드
10102178,글렌드로낙 12년(구형),Glendronach 12yo (Old Bottle),SM_43_46,700,43,94000,Glendronach,스코틀랜드,Glendronach,photos/10102178_1.webp,Single Malt,43–46,하이랜드
10102179,글렌드로낙 15년,Glendronach 15yo,SM_G46,700,46,180000,Glendronach,스코틀랜드,Glendronach,photos/10102179_1.webp,Single Malt,46+,하이랜드
10102180,글렌드로낙 15년(구형),Glendronach 15yo (Old Bottle),SM_G46,700,46,205000,Glendronach,스코틀랜드,Glendronach,photos/10102180_1.webp,Single Malt,46+,하이랜드
10102181,글렌드로낙 16년,Glendronach 16yo,SM_G46,700,46,355000,Glendronach,스코틀랜드,Glendronach,photos/10102181_1.webp,Single Malt,46+,하이랜드
10102182,글렌드로낙 18년,Glendronach 18yo,SM_G46,700,46,414000,Glendronach,스코틀랜드,Glendronach,photos/10102182_1.webp,Single Malt,46+,하이랜드
10102183,글렌드로낙 18년(구형),Glendronach 18yo (Old Bottle),SM_G46,700,46,435000,Glendronach,스코틀랜드,Glendronach,photos/10102183_1.webp,Single Malt,46+,하이랜드
10102184,글렌드로낙 1993 마스터 빈티지 25년,Glendronach 1993 Master Vintage 25yo,SM_G46,700,48.2,1250000,Glendronach,스코틀랜드,Glendronach,photos/10102184_1.webp,Single Malt,46+,하이랜드
10102185,글렌드로낙 21년,Glendronach 21yo,SM_G46,700,48,479000,Glendronach,스코틀랜드,Glendronach,photos/10102185_1.webp,Single Malt,46+,하이랜드
10102186,글렌드로낙 21년 (구형),Glendronach 21yo (Old Bottle),SM_G46,700,48,615000,Glendronach,스코틀랜드,Glendronach,photos/10102186_1.webp,Single Malt,46+,하이랜드
10102187,글렌드로낙 28년 그랜저 배치 11,Glendronach 28yo Grandeur Batch 11,SM_G46,700,48.9,2950000,Glendronach,스코틀랜드,Glendronach,photos/10102187_1.webp,Single Malt,46+,하이랜드
10102188,글렌드로낙 29년 그랜저 배치 12,Glendronach 29yo Grandeur Batch 12,SM_G46,700,49.2,2199000,Glendronach,스코틀랜드,Glendronach,photos/10102188_1.webp,Single Malt,46+,하이랜드
10102189,글렌드로낙 33년,Glendronach 33yo,SM_40_43,700,40,3900000,Glendronach,스코틀랜드,Glendronach,photos/10102189_1.webp,Single Malt,40–43,하이랜드
10102190,글렌드로낙 50년,Glendronach 50yo,SM_43_46,700,43.8,45000000,Glendronach,스코틀랜드,Glendronach,photos/10102190_1.webp,Single Malt,43–46,하이랜드
10102191,글렌드로낙 CS 배치 10,Glendronach CS Batch 10,SM_G46,700,58.6,335000,Glendronach,스코틀랜드,Glendronach,photos/10102191_1.webp,Single Malt,46+,하이랜드
10102192,글렌드로낙 CS 배치 11,Glendronach CS Batch 11,SM_G46,700,59.8,280000,Glendronach,스코틀랜드,Glendronach,photos/10102192_1.webp,Single Malt,46+,하이랜드
10102193,글렌드로낙 CS 배치 12,Glendronach CS Batch 12,SM_G46,700,58.2,239000,Glendronach,스코틀랜드,Glendronach,photos/10102193_1.webp,Single Malt,46+,하이랜드
10102194,글렌드로낙 CS 배치 9,Glendronach CS Batch 9,SM_G46,700,59.4,385000,Glendronach,스코틀랜드,Glendronach,photos/10102194_1.webp,Single Malt,46+,하이랜드
10102195,글렌드로낙 킹스맨 에디션 1989,Glendronach Kingsman Edition 1989,SM_G46,700,50.1,3990000,Glendronach,스코틀랜드,Glendronach,photos/10102195_1.webp,Single Malt,46+,하이랜드
10102196,글렌드로낙 오드 투 더 다크,Glendronach Ode to the Dark,SM_G46,700,50.8,173900,Glendronach,스코틀랜드,Glendronach,photos/10102196_1.webp,Single Malt,46+,하이랜드
10102197,글렌드로낙 오드 투 더 앰버스,Glendronach Ode to the Embers,SM_G46,700,48.4,162900,Glendronach,스코틀랜드,Glendronach,photos/10102197_1.webp,Single Malt,46+,하이랜드
10102198,글렌드로낙 오드 투 더 밸리,Glendronach Ode to the Valley,SM_G46,700,46.2,151900,Glendronach,스코틀랜드,Glendronach,photos/10102198_1.webp,Single Malt,46+,하이랜드
10102199,글렌드로낙 피티드,Glendronach Peated,SM_G46,700,46,280000,Glendronach,스코틀랜드,Glendronach,photos/10102199_1.webp,Single Malt,46+,하이랜드
10102200,글렌드로낙 포트우드,Glendronach Port Wood,SM_G46,700,46,124000,Glendronach,스코틀랜드,Glendronach,photos/10102200_1.webp,Single Malt,46+,하이랜드
10102201,글렌드로낙 트레디셔널리 피티드,Glendronach Traditionally Peated,SM_G46,700,48,123000,Glendronach,스코틀랜드,Glendronach,photos/10102201_1.webp,Single Malt,46+,하이랜드
10102202,글렌파클라스 105 CS,Glenfarclas 105 CS,SM_G46,700,60,134000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102202_1.webp,Single Malt,46+,스페이사이드
10102203,글렌파클라스 105 CS 1L,Glenfarclas 105 CS 1L,SM_G46,1000,60,134000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102203_1.webp,Single Malt,46+,스페이사이드
10102204,글렌파클라스 10년,Glenfarclas 10yo,SM_40_43,700,40,69000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102204_1.webp,Single Malt,40–43,스페이사이드
10102205,글렌파클라스 12년,Glenfarclas 12yo,SM_43_46,700,43,88900,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102205_1.webp,Single Malt,43–46,스페이사이드
10102206,글렌파클라스 12년 1L,Glenfarclas 12yo 1L,SM_43_46,1000,43,95000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102206_1.webp,Single Malt,43–46,스페이사이드
10102207,글렌파클라스 12년 CS 배치 5,Glenfarclas 12yo CS Batch 5,SM_G46,700,59.6,256000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102207_1.webp,Single Malt,46+,스페이사이드
10102208,글렌파클라스 15년,Glenfarclas 15yo,SM_G46,700,46,149900,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102208_1.webp,Single Malt,46+,스페이사이드
10102209,글렌파클라스 17년,Glenfarclas 17yo,SM_43_46,700,43,260000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102209_1.webp,Single Malt,43–46,스페이사이드
10102210,글렌파클라스 2012 더 트리니티 빈티지 시리즈 셰리 캐스크,Glenfarclas 2012 The Trinity Vintage Series Sherry Casks,SM_G46,700,46,202500,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102210_1.webp,Single Malt,46+,스페이사이드
10102211,글렌파클라스 21년,Glenfarclas 21yo,SM_43_46,700,43,499000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102211_1.webp,Single Malt,43–46,스페이사이드
10102212,글렌파클라스 25년,Glenfarclas 25yo,SM_43_46,700,43,429000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102212_1.webp,Single Malt,43–46,스페이사이드
10102213,글렌파클라스 25년 코리아 에디션,Glenfarclas 25yo Korea Edition,SM_G46,700,55.6,899000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102213_1.webp,Single Malt,46+,스페이사이드
10102214,글렌파클라스 26년,Glenfarclas 26yo,SM_G46,700,47.3,659000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102214_1.webp,Single Malt,46+,스페이사이드
10102215,글렌파클라스 30년,Glenfarclas 30yo,SM_43_46,700,43,1350000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102215_1.webp,Single Malt,43–46,스페이사이드
10102216,글렌파클라스 30년(구형),Glenfarclas 30yo (Old Bottle),SM_43_46,700,43,1710000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102216_1.webp,Single Malt,43–46,스페이사이드
10102217,글렌파클라스 8년,Glenfarclas 8yo,SM_40_43,700,40,79900,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102217_1.webp,Single Malt,40–43,스페이사이드
10102218,글렌파클라스 헤리티지,Glenfarclas Heritage,SM_40_43,700,40,75000,Glenfarclas,스코틀랜드,Glenfarclas,photos/10102218_1.webp,Single Malt,40–43,스페이사이드
10102219,글렌피딕 12년,Glenfiddich 12yo,SM_40_43,700,40,78400,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102219_1.webp,Single Malt,40–43,스페이사이드
10102220,글렌피딕 12년(구형),Glenfiddich 12yo (Old Bottle),SM_40_43,700,40,109000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102220_1.webp,Single Malt,40–43,스페이사이드
10102221,글렌피딕 12년 1L,Glenfiddich 12yo 1L,SM_40_43,1000,40,100000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102221_2.png,Single Malt,40–43,스페이사이드
10102222,글렌피딕 12년(구형) 1L,Glenfiddich 12yo 1L (Old Bottle),SM_40_43,1000,40,105000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102222_1.webp,Single Malt,40–43,스페이사이드
10102223,글렌피딕 12년 500ml,Glenfiddich 12yo 500ml,SM_40_43,500,40,74800,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102223_2.png,Single Malt,40–43,스페이사이드
10102224,글렌피딕 12년(구형) 500ml,Glenfiddich 12yo 500ml (Old Bottle),SM_40_43,500,40,78900,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102224_1.webp,Single Malt,40–43,스페이사이드
10102225,글렌피딕 12년 셰리 캐스크 피니시,Glenfiddich 12yo Sherry Cask Finish,SM_43_46,700,43,95000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102225_1.webp,Single Malt,43–46,스페이사이드
10102226,글렌피딕 12년 트리플 오크,Glenfiddich 12yo Triple Oak,SM_40_43,700,40,82000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102226_1.webp,Single Malt,40–43,스페이사이드
10102227,글렌피딕 14년 버번 배럴 리저브,Glenfiddich 14yo Bourbon Barrel Reserve,SM_43_46,700,43,107000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102227_1.webp,Single Malt,43–46,스페이사이드
10102228,글렌피딕 15년,Glenfiddich 15yo,SM_40_43,700,40,108000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102228_1.webp,Single Malt,40–43,스페이사이드
10102229,글렌피딕 15년(구형),Glenfiddich 15yo (Old Bottle),SM_40_43,700,40,145000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102229_1.webp,Single Malt,40–43,스페이사이드
10102230,글렌피딕 15년 1L,Glenfiddich 15yo 1L,SM_40_43,1000,40,173000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102230_1.webp,Single Malt,40–43,스페이사이드
10102231,글렌피딕 15년 500ml,Glenfiddich 15yo 500ml,SM_40_43,500,40,120000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102231_1.webp,Single Malt,40–43,스페이사이드
10102232,글렌피딕 15년(구형) 500ml,Glenfiddich 15yo 500ml (Old Bottle),SM_40_43,500,40,104000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102232_1.webp,Single Malt,40–43,스페이사이드
10102233,글렌피딕 15년 디스틸러리 에디션 1L,Glenfiddich 15yo Distillery Edition 1L,SM_G46,1000,51,170000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102233_1.webp,Single Malt,46+,스페이사이드
10102234,글렌피딕 18년,Glenfiddich 18yo,SM_40_43,700,40,185000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102234_1.webp,Single Malt,40–43,스페이사이드
10102235,글렌피딕 18년(구형),Glenfiddich 18yo (Old Bottle),SM_40_43,750,40,205000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102235_1.webp,Single Malt,40–43,스페이사이드
10102236,글렌피딕 18년 500ml,Glenfiddich 18yo 500ml,SM_40_43,500,40,194000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102236_1.webp,Single Malt,40–43,스페이사이드
10102237,글렌피딕 18년(구형) 500ml,Glenfiddich 18yo 500ml (Old Bottle),SM_40_43,500,40,180000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102237_1.webp,Single Malt,40–43,스페이사이드
10102238,글렌피딕 18년 퍼페추얼 컬렉션 VAT 04,Glenfiddich 18yo Perpetual Collection VAT 04,SM_G46,700,47.8,245000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102238_1.webp,Single Malt,46+,스페이사이드
10102239,글렌피딕 21년 그랑 리제르바,Glenfiddich 21yo Gran Reserva,SM_43_46,700,43.2,344000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102239_1.webp,Single Malt,43–46,스페이사이드
10102240,글렌피딕 21년 그랑 리제르바(구형),Glenfiddich 21yo Gran Reserva(Old Bottle),SM_43_46,700,43.2,415000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102240_1.webp,Single Malt,43–46,스페이사이드
10102241,글렌피딕 22년 그랑 코르테스,Glenfiddich 22yo Gran Cortes XXII,SM_43_46,700,44.3,659000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102241_1.webp,Single Malt,43–46,스페이사이드
10102242,글렌피딕 23년 그랑 크루,Glenfiddich 23yo Grand Cru,SM_40_43,700,40,440000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102242_1.webp,Single Malt,40–43,스페이사이드
10102243,글렌피딕 26년 엑설런스,Glenfiddich 26yo Excellence,SM_43_46,700,43,925000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102243_1.webp,Single Malt,43–46,스페이사이드
10102244,글렌피딕 26년 그랑코룬,Glenfiddich 26yo Grande Couronne,SM_43_46,700,43.8,990000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102244_1.webp,Single Malt,43–46,스페이사이드
10102245,글렌피딕 29년 그랑 요자쿠라,Glenfiddich 29yo Grand Yozakura,SM_43_46,700,45.1,2390000,Glenfiddich,스코틀랜드,Glenfiddich,photos/10102245_1.webp,Single Malt,43–46,스페이사이드
